customer_id,loyalty_score,product_id,product_category,purchase_count
C3,8,P38,sweets,2
C3,8,P39,sweets,1
C3,8,P62,bws,3
C3,8,P63,bws,3
C3,8,P64,bws,4
C30,4,P22,fruit_veg,4
C30,4,P23,fruit_veg,3
C30,4,P24,fruit_veg,3
C30,4,P25,fruit_veg,2
C30,4,P26,fruit_veg,3
C30,4,P28,fruit_veg,1
C30,4,P29,fruit_veg,2
C30,4,P30,fruit_veg,1
C30,4,P31,fruit_veg,1
C30,4,P33,fruit_veg,1
C30,4,P35,sweets,1
C30,4,P36,sweets,1
C30,4,P37,sweets,3
C30,4,P38,sweets,2
C30,4,P39,sweets,2
C30,4,P40,sweets,5
C30,4,P61,bws,1
C30,4,P62,bws,1
C30,4,P63,bws,4
C30,4,P64,bws,3
C31,9,P03,house,2
C31,9,P06,house,1
C31,9,P10,house,1
C31,9,P24,fruit_veg,2
C31,9,P28,fruit_veg,1
C31,9,P31,fruit_veg,1
C31,9,P32,fruit_veg,1
C31,9,P33,fruit_veg,2
C31,9,P34,fruit_veg,1
C31,9,P35,sweets,5
C31,9,P36,sweets,3
C31,9,P37,sweets,1
C31,9,P39,sweets,1
C31,9,P40,sweets,1
C31,9,P42,food,2
C31,9,P46,food,2
C31,9,P48,food,2
C31,9,P49,food,1
C31,9,P51,food,2
C31,9,P55,food,1
C31,9,P57,food,2
C31,9,P58,food,1
C31,9,P60,food,1
C32,3,P22,fruit_veg,2
C32,3,P25,fruit_veg,2
C32,3,P27,fruit_veg,2
C32,3,P28,fruit_veg,2
C32,3,P29,fruit_veg,1
C32,3,P30,fruit_veg,1
C32,3,P31,fruit_veg,4
C32,3,P32,fruit_veg,1
C32,3,P33,fruit_veg,1
C32,3,P34,fruit_veg,1
C32,3,P40,sweets,1
C32,3,P41,food,1
C32,3,P42,food,1
C32,3,P45,food,1
C32,3,P48,food,2
C32,3,P50,food,1
C32,3,P51,food,1
C32,3,P52,food,1
C32,3,P54,food,2
C32,3,P55,food,2
C32,3,P56,food,4
C32,3,P58,food,1
C32,3,P59,food,3
C32,3,P60,food,1
C33,5,P13,clothes,5
C33,5,P15,clothes,3
C33,5,P16,clothes,3
C33,5,P17,clothes,1
C33,5,P18,clothes,1
C33,5,P21,clothes,2
C33,5,P22,fruit_veg,1
C33,5,P23,fruit_veg,3
C33,5,P24,fruit_veg,3
C33,5,P25,fruit_veg,5
C33,5,P26,fruit_veg,2
C33,5,P27,fruit_veg,7
C33,5,P28,fruit_veg,4
C33,5,P29,fruit_veg,2
C33,5,P30,fruit_veg,3
C33,5,P31,fruit_veg,4
C33,5,P32,fruit_veg,2
C33,5,P33,fruit_veg,1
C33,5,P34,fruit_veg,2
C34,3,P01,house,1
C34,3,P03,house,2
C34,3,P04,house,1
C34,3,P07,house,3
C34,3,P08,house,1
C34,3,P10,house,2
C34,3,P12,house,1
C34,3,P28,fruit_veg,1
C34,3,P30,fruit_veg,1
C34,3,P31,fruit_veg,1
C34,3,P32,fruit_veg,2
C34,3,P33,fruit_veg,1
C35,7,P01,house,4
C35,7,P02,house,4
C35,7,P03,house,1
C35,7,P04,house,4
C35,7,P05,house,4
C35,7,P06,house,3
C35,7,P08,house,3
C35,7,P09,house,1
C35,7,P11,house,4
C35,7,P41,food,3
C35,7,P46,food,2
C35,7,P47,food,2
C35,7,P51,food,1
C35,7,P52,food,1
C35,7,P54,food,1
C35,7,P56,food,1
C35,7,P57,food,1
C35,7,P58,food,1
C35,7,P59,food,1
C35,7,P60,food,1
C35,7,P61,bws,3
C35,7,P62,bws,5
C35,7,P63,bws,5
C35,7,P64,bws,2
C36,5,P01,house,3
C36,5,P02,house,2
C36,5,P04,house,3
C36,5,P06,house,2
C36,5,P07,house,5
C36,5,P08,house,1
C36,5,P09,house,4
C36,5,P10,house,1
C36,5,P11,house,6
C36,5,P12,house,3
C36,5,P22,fruit_veg,2
C36,5,P23,fruit_veg,1
C36,5,P25,fruit_veg,1
C36,5,P26,fruit_veg,1
C36,5,P27,fruit_veg,1
C36,5,P28,fruit_veg,2
C36,5,P31,fruit_veg,3
C36,5,P33,fruit_veg,1
C36,5,P34,fruit_veg,1
C36,5,P35,sweets,1
C36,5,P37,sweets,1
C36,5,P38,sweets,2
C36,5,P39,sweets,2
C36,5,P40,sweets,1
C36,5,P44,food,1
C36,5,P47,food,1
C36,5,P52,food,1
C36,5,P57,food,1
C36,5,P60,food,2
C37,9,P01,house,1
C37,9,P07,house,1
C37,9,P09,house,3
C37,9,P10,house,1
C37,9,P12,house,2
C37,9,P37,sweets,1
C37,9,P38,sweets,1
C37,9,P40,sweets,1
C37,9,P44,food,1
C37,9,P45,food,1
C37,9,P46,food,1
C37,9,P53,food,1
C38,7,P22,fruit_veg,3
C38,7,P23,fruit_veg,1
C38,7,P24,fruit_veg,2
C38,7,P25,fruit_veg,1
C38,7,P26,fruit_veg,1
C38,7,P27,fruit_veg,1
C38,7,P28,fruit_veg,2
C38,7,P31,fruit_veg,1
C38,7,P32,fruit_veg,3
C38,7,P33,fruit_veg,2
C38,7,P61,bws,5
C38,7,P62,bws,6
C38,7,P63,bws,7
C38,7,P64,bws,8
C39,2,P22,fruit_veg,2
C39,2,P23,fruit_veg,2
C39,2,P24,fruit_veg,1
C39,2,P25,fruit_veg,3
C39,2,P26,fruit_veg,3
C39,2,P27,fruit_veg,2
C39,2,P28,fruit_veg,1
C39,2,P29,fruit_veg,1
C39,2,P31,fruit_veg,1
C39,2,P32,fruit_veg,4
C39,2,P33,fruit_veg,4
C39,2,P34,fruit_veg,1
C39,2,P42,food,1
C39,2,P44,food,2
C39,2,P45,food,3
C39,2,P46,food,2
C39,2,P47,food,1
C39,2,P48,food,2
C39,2,P50,food,2
C39,2,P51,food,3
C39,2,P52,food,1
C39,2,P53,food,1
C39,2,P55,food,1
C39,2,P56,food,3
C39,2,P57,food,4
C39,2,P59,food,1
C39,2,P60,food,3
C4,5,P42,food,1
C4,5,P47,food,1
C4,5,P50,food,2
C4,5,P52,food,1
C4,5,P53,food,1
C4,5,P55,food,1
C4,5,P58,food,2
C4,5,P60,food,4
C40,4,P24,fruit_veg,1
C40,4,P25,fruit_veg,1
C40,4,P28,fruit_veg,2
C40,4,P30,fruit_veg,1
C40,4,P31,fruit_veg,1
C40,4,P35,sweets,1
C40,4,P40,sweets,2
C40,4,P61,bws,1
C41,9,P22,fruit_veg,1
C41,9,P23,fruit_veg,2
C41,9,P24,fruit_veg,4
C41,9,P25,fruit_veg,2
C41,9,P26,fruit_veg,1
C41,9,P27,fruit_veg,3
C41,9,P28,fruit_veg,4
C41,9,P29,fruit_veg,1
C41,9,P30,fruit_veg,1
C41,9,P32,fruit_veg,1
C41,9,P33,fruit_veg,2
C41,9,P34,fruit_veg,1
C41,9,P36,sweets,1
C41,9,P37,sweets,1
C41,9,P39,sweets,1
C41,9,P40,sweets,1
C42,2,P02,house,1
C42,2,P05,house,1
C42,2,P09,house,2
C42,2,P10,house,2
C42,2,P11,house,1
C42,2,P13,clothes,1
C42,2,P15,clothes,1
C42,2,P22,fruit_veg,1
C42,2,P26,fruit_veg,1
C42,2,P28,fruit_veg,1
C42,2,P30,fruit_veg,2
C42,2,P31,fruit_veg,2
C42,2,P34,fruit_veg,1
C42,2,P36,sweets,1
C42,2,P39,sweets,1
C42,2,P40,sweets,3
C42,2,P62,bws,2
C42,2,P63,bws,1
C43,10,P41,food,1
C43,10,P42,food,1
C43,10,P43,food,4
C43,10,P44,food,4
C43,10,P46,food,3
C43,10,P47,food,2
C43,10,P49,food,3
C43,10,P50,food,4
C43,10,P51,food,2
C43,10,P52,food,2
C43,10,P54,food,3
C43,10,P55,food,2
C43,10,P56,food,2
C43,10,P57,food,3
C43,10,P58,food,3
C44,9,P01,house,3
C44,9,P03,house,3
C44,9,P04,house,4
C44,9,P05,house,2
C44,9,P06,house,3
C44,9,P07,house,2
C44,9,P08,house,3
C44,9,P09,house,2
C44,9,P10,house,3
C44,9,P11,house,4
C44,9,P12,house,6
C45,10,P22,fruit_veg,1
C45,10,P24,fruit_veg,3
C45,10,P25,fruit_veg,2
C45,10,P26,fruit_veg,2
C45,10,P28,fruit_veg,2
C45,10,P29,fruit_veg,2
C45,10,P30,fruit_veg,2
C45,10,P31,fruit_veg,1
C45,10,P33,fruit_veg,3
C46,5,P22,fruit_veg,3
C46,5,P26,fruit_veg,1
C46,5,P27,fruit_veg,2
C46,5,P31,fruit_veg,1
C46,5,P35,sweets,1
C46,5,P36,sweets,2
C46,5,P38,sweets,1
C46,5,P40,sweets,1
C47,2,P35,sweets,2
C47,2,P39,sweets,1
C47,2,P43,food,2
C47,2,P45,food,1
C47,2,P48,food,1
C47,2,P52,food,1
C47,2,P54,food,1
C47,2,P58,food,1
C47,2,P59,food,2
C47,2,P61,bws,1
C47,2,P62,bws,6
C47,2,P63,bws,2
C47,2,P64,bws,2
C48,4,P35,sweets,2
C48,4,P36,sweets,2
C48,4,P37,sweets,1
C48,4,P38,sweets,1
C48,4,P39,sweets,1
C48,4,P40,sweets,3
C48,4,P53,food,1
C48,4,P57,food,1
C49,7,P01,house,2
C49,7,P02,house,1
C49,7,P03,house,1
C49,7,P05,house,1
C49,7,P06,house,1
C49,7,P07,house,2
C49,7,P09,house,2
C49,7,P10,house,5
C49,7,P12,house,2
C49,7,P36,sweets,3
C49,7,P37,sweets,1
C49,7,P38,sweets,3
C49,7,P39,sweets,3
C49,7,P40,sweets,3
C49,7,P41,food,2
C49,7,P43,food,1
C49,7,P44,food,1
C49,7,P45,food,4
C49,7,P46,food,2
C49,7,P47,food,2
C49,7,P48,food,2
C49,7,P49,food,2
C49,7,P50,food,2
C49,7,P51,food,3
C49,7,P52,food,1
C49,7,P53,food,1
C49,7,P54,food,3
C49,7,P56,food,2
C49,7,P58,food,1
C49,7,P60,food,3
C5,7,P02,house,1
C5,7,P03,house,1
C5,7,P04,house,3
C5,7,P05,house,3
C5,7,P06,house,5
C5,7,P08,house,2
C5,7,P09,house,1
C5,7,P10,house,1
C5,7,P11,house,2
C5,7,P12,house,1
C5,7,P35,sweets,2
C5,7,P36,sweets,2
C5,7,P37,sweets,1
C5,7,P38,sweets,2
C5,7,P39,sweets,3
C5,7,P40,sweets,3
C5,7,P43,food,2
C5,7,P45,food,2
C5,7,P47,food,3
C5,7,P49,food,1
C5,7,P50,food,1
C5,7,P51,food,1
C5,7,P52,food,2
C5,7,P53,food,2
C5,7,P54,food,1
C5,7,P55,food,1
C5,7,P59,food,1
C5,7,P60,food,2
C50,8,P01,house,6
C50,8,P02,house,5
C50,8,P03,house,3
C50,8,P04,house,6
C50,8,P05,house,5
C50,8,P06,house,6
C50,8,P07,house,3
C50,8,P08,house,1
C50,8,P09,house,3
C50,8,P10,house,4
C50,8,P11,house,6
C50,8,P12,house,4
C50,8,P43,food,1
C50,8,P45,food,1
C50,8,P49,food,1
C50,8,P50,food,1
C50,8,P51,food,1
C50,8,P52,food,1
C50,8,P54,food,1
C50,8,P56,food,1
C50,8,P57,food,1
C50,8,P58,food,1
C50,8,P60,food,1
C51,3,P35,sweets,1
C51,3,P36,sweets,4
C51,3,P37,sweets,3
C51,3,P38,sweets,3
C51,3,P39,sweets,3
C51,3,P40,sweets,3
C52,1,P07,house,1
C52,1,P11,house,1
C52,1,P35,sweets,2
C52,1,P37,sweets,1
C52,1,P38,sweets,1
C52,1,P39,sweets,3
C52,1,P41,food,1
C52,1,P43,food,1
C52,1,P50,food,1
C52,1,P53,food,1
C52,1,P54,food,1
C52,1,P55,food,1
C52,1,P57,food,1
C52,1,P58,food,1
C52,1,P59,food,1
C52,1,P60,food,4
C53,4,P14,clothes,2
C53,4,P23,fruit_veg,1
C53,4,P25,fruit_veg,1
C53,4,P29,fruit_veg,1
C53,4,P30,fruit_veg,5
C53,4,P31,fruit_veg,2
C53,4,P32,fruit_veg,1
C53,4,P33,fruit_veg,2
C53,4,P62,bws,1
C54,2,P61,bws,18
C54,2,P62,bws,20
C54,2,P63,bws,12
C54,2,P64,bws,12
C55,8,P25,fruit_veg,1
C55,8,P26,fruit_veg,1
C55,8,P27,fruit_veg,1
C55,8,P31,fruit_veg,1
C55,8,P34,fruit_veg,1
C55,8,P36,sweets,1
C55,8,P37,sweets,1
C55,8,P39,sweets,1
C55,8,P41,food,1
C55,8,P42,food,2
C55,8,P43,food,1
C55,8,P44,food,1
C55,8,P45,food,3
C55,8,P48,food,2
C55,8,P49,food,1
C55,8,P53,food,1
C55,8,P54,food,1
C55,8,P57,food,2
C55,8,P58,food,1
C56,4,P02,house,1
C56,4,P03,house,1
C56,4,P05,house,1
C56,4,P06,house,1
C56,4,P07,house,1
C56,4,P08,house,1
C56,4,P10,house,2
C56,4,P11,house,1
C56,4,P12,house,1
C56,4,P22,fruit_veg,3
C56,4,P23,fruit_veg,3
C56,4,P24,fruit_veg,1
C56,4,P25,fruit_veg,2
C56,4,P26,fruit_veg,2
C56,4,P27,fruit_veg,2
C56,4,P30,fruit_veg,2
C56,4,P32,fruit_veg,2
C56,4,P33,fruit_veg,1
C56,4,P34,fruit_veg,3
C56,4,P50,food,1
C56,4,P52,food,1
C56,4,P54,food,1
C57,2,P02,house,1
C57,2,P04,house,2
C57,2,P05,house,1
C57,2,P06,house,5
C57,2,P08,house,3
C57,2,P09,house,1
C57,2,P11,house,2
C57,2,P12,house,4
C57,2,P22,fruit_veg,2
C57,2,P23,fruit_veg,1
C57,2,P24,fruit_veg,1
C57,2,P26,fruit_veg,3
C57,2,P27,fruit_veg,1
C57,2,P28,fruit_veg,3
C57,2,P29,fruit_veg,1
C57,2,P30,fruit_veg,2
C57,2,P31,fruit_veg,3
C57,2,P32,fruit_veg,1
C57,2,P33,fruit_veg,1
C57,2,P34,fruit_veg,2
C57,2,P35,sweets,5
C57,2,P36,sweets,5
C57,2,P37,sweets,3
C57,2,P38,sweets,1
C57,2,P39,sweets,4
C57,2,P40,sweets,5
C58,6,P35,sweets,3
C58,6,P36,sweets,1
C58,6,P37,sweets,2
C58,6,P38,sweets,1
C58,6,P44,food,1
C58,6,P47,food,1
C58,6,P48,food,2
C58,6,P49,food,2
C58,6,P50,food,1
C58,6,P57,food,1
C59,6,P03,house,2
C59,6,P05,house,3
C59,6,P08,house,1
C59,6,P09,house,2
C59,6,P11,house,1
C59,6,P22,fruit_veg,1
C59,6,P23,fruit_veg,1
C59,6,P24,fruit_veg,3
C59,6,P25,fruit_veg,4
C59,6,P26,fruit_veg,1
C59,6,P29,fruit_veg,1
C59,6,P30,fruit_veg,1
C59,6,P31,fruit_veg,1
C59,6,P32,fruit_veg,2
C59,6,P33,fruit_veg,1
C59,6,P34,fruit_veg,1
C59,6,P35,sweets,7
C59,6,P36,sweets,2
C59,6,P37,sweets,3
C59,6,P38,sweets,3
C59,6,P39,sweets,2
C59,6,P40,sweets,7
C6,10,P13,clothes,1
C6,10,P15,clothes,1
C6,10,P17,clothes,1
C6,10,P18,clothes,1
C6,10,P19,clothes,1
C6,10,P20,clothes,1
C6,10,P21,clothes,1
C6,10,P22,fruit_veg,4
C6,10,P23,fruit_veg,1
C6,10,P24,fruit_veg,1
C6,10,P25,fruit_veg,4
C6,10,P26,fruit_veg,4
C6,10,P27,fruit_veg,1
C6,10,P28,fruit_veg,4
C6,10,P29,fruit_veg,3
C6,10,P30,fruit_veg,1
C6,10,P31,fruit_veg,5
C6,10,P33,fruit_veg,3
C6,10,P35,sweets,2
C6,10,P36,sweets,2
C6,10,P37,sweets,6
C6,10,P38,sweets,1
C6,10,P39,sweets,2
C6,10,P44,food,2
C6,10,P45,food,1
C6,10,P51,food,1
C6,10,P52,food,1
C6,10,P53,food,1
C6,10,P57,food,1
C6,10,P58,food,1
C6,10,P59,food,1
C60,10,P35,sweets,3
C60,10,P36,sweets,2
C60,10,P37,sweets,1
C60,10,P38,sweets,3
C60,10,P39,sweets,5
C60,10,P40,sweets,2
C60,10,P41,food,1
C60,10,P43,food,1
C60,10,P45,food,1
C60,10,P46,food,1
C60,10,P47,food,3
C60,10,P48,food,1
C60,10,P49,food,1
C60,10,P50,food,2
C60,10,P51,food,1
C60,10,P52,food,1
C60,10,P54,food,1
C60,10,P56,food,3
C60,10,P59,food,1
C61,4,P02,house,2
C61,4,P03,house,1
C61,4,P04,house,1
C61,4,P05,house,1
C61,4,P07,house,3
C61,4,P08,house,4
C61,4,P09,house,2
C61,4,P11,house,1
C61,4,P12,house,2
C61,4,P41,food,3
C61,4,P42,food,4
C61,4,P44,food,2
C61,4,P45,food,2
C61,4,P46,food,2
C61,4,P47,food,1
C61,4,P48,food,1
C61,4,P50,food,1
C61,4,P51,food,1
C61,4,P52,food,1
C61,4,P53,food,5
C61,4,P54,food,1
C61,4,P55,food,1
C61,4,P58,food,1
C61,4,P59,food,2
C62,6,P22,fruit_veg,2
C62,6,P23,fruit_veg,2
C62,6,P24,fruit_veg,2
C62,6,P25,fruit_veg,3
C62,6,P26,fruit_veg,2
C62,6,P27,fruit_veg,1
C62,6,P28,fruit_veg,1
C62,6,P29,fruit_veg,1
C62,6,P31,fruit_veg,1
C62,6,P33,fruit_veg,2
C62,6,P34,fruit_veg,1
C62,6,P35,sweets,4
C62,6,P37,sweets,3
C62,6,P38,sweets,1
C62,6,P39,sweets,1
C62,6,P40,sweets,1
C62,6,P61,bws,1
C62,6,P63,bws,3
C62,6,P64,bws,1
C63,2,P06,house,2
C63,2,P11,house,1
C63,2,P12,house,2
C63,2,P23,fruit_veg,1
C63,2,P26,fruit_veg,1
C63,2,P38,sweets,1
C63,2,P39,sweets,1
C63,2,P40,sweets,1
C63,2,P41,food,1
C63,2,P49,food,2
C63,2,P61,bws,1
C63,2,P62,bws,1
C63,2,P63,bws,3
C63,2,P64,bws,1
C64,10,P22,fruit_veg,2
C64,10,P27,fruit_veg,1
C64,10,P28,fruit_veg,1
C64,10,P30,fruit_veg,1
C64,10,P32,fruit_veg,2
C64,10,P43,food,1
C64,10,P44,food,2
C64,10,P45,food,2
C64,10,P46,food,2
C64,10,P47,food,1
C64,10,P48,food,1
C64,10,P50,food,1
C64,10,P51,food,2
C64,10,P52,food,1
C64,10,P53,food,2
C64,10,P54,food,1
C64,10,P55,food,1
C64,10,P56,food,1
C64,10,P57,food,2
C64,10,P58,food,3
C64,10,P59,food,2
C64,10,P60,food,1
C65,2,P01,house,1
C65,2,P04,house,1
C65,2,P06,house,1
C65,2,P10,house,2
C65,2,P48,food,1
C65,2,P49,food,1
C65,2,P51,food,1
C65,2,P54,food,1
C65,2,P56,food,2
C65,2,P58,food,2
C65,2,P59,food,1
C65,2,P60,food,2
C66,10,P02,house,2
C66,10,P05,house,2
C66,10,P07,house,1
C66,10,P08,house,1
C66,10,P10,house,2
C66,10,P11,house,2
C66,10,P12,house,2
C66,10,P43,food,1
C66,10,P45,food,2
C66,10,P47,food,3
C66,10,P49,food,2
C66,10,P50,food,1
C66,10,P51,food,1
C66,10,P52,food,1
C66,10,P55,food,1
C66,10,P56,food,1
C66,10,P57,food,2
C66,10,P61,bws,1
C66,10,P63,bws,3
C66,10,P64,bws,1
C67,4,P43,food,2
C67,4,P47,food,1
C67,4,P48,food,2
C67,4,P49,food,1
C67,4,P50,food,2
C67,4,P53,food,1
C67,4,P55,food,1
C67,4,P57,food,1
C67,4,P59,food,2
C68,8,P13,clothes,2
C68,8,P14,clothes,1
C68,8,P15,clothes,2
C68,8,P18,clothes,1
C68,8,P19,clothes,1
C68,8,P20,clothes,1
C68,8,P22,fruit_veg,3
C68,8,P23,fruit_veg,3
C68,8,P24,fruit_veg,4
C68,8,P25,fruit_veg,1
C68,8,P26,fruit_veg,2
C68,8,P27,fruit_veg,4
C68,8,P28,fruit_veg,3
C68,8,P29,fruit_veg,4
C68,8,P31,fruit_veg,2
C68,8,P32,fruit_veg,3
C68,8,P33,fruit_veg,5
C68,8,P34,fruit_veg,1
C68,8,P46,food,1
C68,8,P48,food,1
C68,8,P55,food,1
C68,8,P58,food,1
C68,8,P60,food,1
C69,7,P42,food,1
C69,7,P43,food,3
C69,7,P45,food,1
C69,7,P46,food,1
C69,7,P49,food,1
C69,7,P50,food,2
C69,7,P52,food,1
C69,7,P54,food,1
C69,7,P55,food,3
C69,7,P58,food,1
C69,7,P59,food,1
C7,3,P03,house,2
C7,3,P04,house,3
C7,3,P05,house,1
C7,3,P06,house,2
C7,3,P08,house,2
C7,3,P10,house,1
C7,3,P12,house,2
C7,3,P22,fruit_veg,3
C7,3,P23,fruit_veg,1
C7,3,P24,fruit_veg,1
C7,3,P26,fruit_veg,1
C7,3,P27,fruit_veg,2
C7,3,P28,fruit_veg,1
C7,3,P30,fruit_veg,2
C7,3,P32,fruit_veg,2
C7,3,P33,fruit_veg,1
C7,3,P34,fruit_veg,1
C70,9,P01,house,1
C70,9,P02,house,1
C70,9,P03,house,1
C70,9,P09,house,1
C70,9,P10,house,1
C70,9,P12,house,1
C70,9,P41,food,1
C70,9,P42,food,1
C70,9,P43,food,1
C70,9,P45,food,2
C70,9,P57,food,1
C71,8,P01,house,4
C71,8,P07,house,1
C71,8,P10,house,1
C71,8,P11,house,1
C72,5,P22,fruit_veg,3
C72,5,P23,fruit_veg,3
C72,5,P24,fruit_veg,1
C72,5,P25,fruit_veg,1
C72,5,P26,fruit_veg,1
C72,5,P27,fruit_veg,2
C72,5,P28,fruit_veg,1
C72,5,P30,fruit_veg,1
C72,5,P31,fruit_veg,2
C72,5,P32,fruit_veg,3
C72,5,P33,fruit_veg,3
C72,5,P34,fruit_veg,1
C72,5,P42,food,2
C72,5,P44,food,2
C72,5,P45,food,1
C72,5,P46,food,1
C72,5,P47,food,1
C72,5,P48,food,2
C72,5,P49,food,1
C72,5,P52,food,1
C72,5,P53,food,1
C72,5,P56,food,2
C73,2,P02,house,2
C73,2,P06,house,3
C73,2,P08,house,1
C73,2,P09,house,5
C73,2,P10,house,1
C73,2,P11,house,1
C73,2,P12,house,1
C74,5,P22,fruit_veg,1
C74,5,P23,fruit_veg,3
C74,5,P24,fruit_veg,2
C74,5,P25,fruit_veg,4
C74,5,P26,fruit_veg,6
C74,5,P27,fruit_veg,4
C74,5,P28,fruit_veg,1
C74,5,P29,fruit_veg,1
C74,5,P31,fruit_veg,5
C74,5,P32,fruit_veg,3
C74,5,P33,fruit_veg,5
C74,5,P34,fruit_veg,2
C75,8,P22,fruit_veg,2
C75,8,P23,fruit_veg,2
C75,8,P24,fruit_veg,2
C75,8,P26,fruit_veg,4
C75,8,P27,fruit_veg,3
C75,8,P28,fruit_veg,2
C75,8,P30,fruit_veg,1
C75,8,P31,fruit_veg,2
C75,8,P32,fruit_veg,3
C76,10,P01,house,3
C76,10,P02,house,5
C76,10,P03,house,2
C76,10,P04,house,2
C76,10,P05,house,1
C76,10,P06,house,2
C76,10,P07,house,1
C76,10,P08,house,1
C76,10,P09,house,2
C76,10,P10,house,1
C76,10,P11,house,4
C76,10,P12,house,4
C76,10,P23,fruit_veg,3
C76,10,P26,fruit_veg,2
C76,10,P27,fruit_veg,1
C76,10,P28,fruit_veg,1
C76,10,P32,fruit_veg,1
C76,10,P35,sweets,2
C76,10,P36,sweets,4
C76,10,P37,sweets,3
C76,10,P38,sweets,2
C76,10,P40,sweets,1
C77,9,P35,sweets,2
C77,9,P36,sweets,6
C77,9,P37,sweets,3
C77,9,P38,sweets,1
C77,9,P39,sweets,2
C77,9,P40,sweets,4
C77,9,P43,food,1
C77,9,P53,food,1
C77,9,P55,food,1
C77,9,P56,food,1
C77,9,P59,food,1
C78,9,P35,sweets,2
C78,9,P38,sweets,1
C78,9,P39,sweets,1
C78,9,P40,sweets,2
C78,9,P41,food,3
C78,9,P43,food,1
C78,9,P45,food,2
C78,9,P46,food,1
C78,9,P47,food,1
C78,9,P48,food,1
C78,9,P49,food,2
C78,9,P50,food,2
C78,9,P52,food,1
C78,9,P53,food,2
C78,9,P55,food,2
C78,9,P56,food,2
C78,9,P59,food,1
C79,1,P01,house,1
C79,1,P02,house,1
C79,1,P03,house,1
C79,1,P04,house,1
C79,1,P05,house,1
C79,1,P07,house,1
C79,1,P10,house,1
C79,1,P11,house,1
C79,1,P12,house,1
C79,1,P41,food,3
C79,1,P42,food,2
C79,1,P43,food,1
C79,1,P44,food,2
C79,1,P45,food,3
C79,1,P47,food,2
C79,1,P48,food,3
C79,1,P49,food,2
C79,1,P50,food,2
C79,1,P51,food,3
C79,1,P53,food,2
C79,1,P55,food,2
C79,1,P56,food,5
C79,1,P58,food,1
C79,1,P59,food,1
C79,1,P60,food,5
C8,7,P03,house,2
C8,7,P04,house,1
C8,7,P06,house,1
C8,7,P07,house,1
C8,7,P09,house,1
C8,7,P10,house,2
C8,7,P11,house,1
C8,7,P12,house,1
C8,7,P40,sweets,1
C8,7,P42,food,1
C8,7,P53,food,1
C8,7,P59,food,1
C8,7,P61,bws,1
C8,7,P62,bws,1
C8,7,P63,bws,2
C8,7,P64,bws,6
C80,9,P13,clothes,1
C80,9,P16,clothes,1
C80,9,P18,clothes,1
C80,9,P19,clothes,1
C80,9,P20,clothes,1
C80,9,P22,fruit_veg,4
C80,9,P24,fruit_veg,2
C80,9,P25,fruit_veg,1
C80,9,P27,fruit_veg,4
C80,9,P28,fruit_veg,1
C80,9,P29,fruit_veg,1
C80,9,P30,fruit_veg,4
C80,9,P31,fruit_veg,6
C80,9,P32,fruit_veg,3
C80,9,P33,fruit_veg,1
C80,9,P34,fruit_veg,2
C80,9,P43,food,1
C80,9,P47,food,1
C80,9,P50,food,2
C80,9,P58,food,1
C80,9,P61,bws,2
C80,9,P63,bws,2
C81,7,P22,fruit_veg,6
C81,7,P23,fruit_veg,9
C81,7,P24,fruit_veg,4
C81,7,P25,fruit_veg,7
C81,7,P26,fruit_veg,4
C81,7,P27,fruit_veg,2
C81,7,P28,fruit_veg,5
C81,7,P29,fruit_veg,4
C81,7,P30,fruit_veg,7
C81,7,P31,fruit_veg,5
C81,7,P32,fruit_veg,2
C81,7,P33,fruit_veg,2
C81,7,P34,fruit_veg,8
C82,9,P61,bws,16
C82,9,P62,bws,12
C82,9,P63,bws,14
C82,9,P64,bws,17
C83,8,P03,house,2
C83,8,P04,house,1
C83,8,P05,house,1
C83,8,P08,house,1
C83,8,P09,house,1
C83,8,P10,house,1
C83,8,P23,fruit_veg,2
C83,8,P24,fruit_veg,1
C83,8,P25,fruit_veg,4
C83,8,P29,fruit_veg,1
C83,8,P30,fruit_veg,2
C83,8,P31,fruit_veg,1
C83,8,P32,fruit_veg,3
C83,8,P33,fruit_veg,2
C83,8,P34,fruit_veg,2
C83,8,P41,food,1
C83,8,P45,food,1
C83,8,P47,food,1
C83,8,P49,food,1
C83,8,P50,food,3
C83,8,P53,food,1
C83,8,P54,food,1
C83,8,P55,food,1
C83,8,P56,food,2
C83,8,P57,food,1
C83,8,P59,food,2
C84,1,P03,house,1
C84,1,P09,house,1
C84,1,P11,house,2
C84,1,P30,fruit_veg,1
C84,1,P32,fruit_veg,1
C84,1,P35,sweets,2
C84,1,P37,sweets,3
C84,1,P38,sweets,1
C84,1,P39,sweets,2
C84,1,P40,sweets,1
C84,1,P43,food,1
C84,1,P44,food,1
C84,1,P45,food,2
C84,1,P51,food,1
C84,1,P53,food,1
C85,8,P10,house,1
C85,8,P22,fruit_veg,2
C85,8,P23,fruit_veg,1
C85,8,P24,fruit_veg,2
C85,8,P25,fruit_veg,2
C85,8,P26,fruit_veg,1
C85,8,P27,fruit_veg,2
C85,8,P28,fruit_veg,2
C85,8,P29,fruit_veg,1
C85,8,P30,fruit_veg,1
C85,8,P32,fruit_veg,1
C85,8,P33,fruit_veg,3
C86,8,P01,house,1
C86,8,P02,house,2
C86,8,P03,house,2
C86,8,P06,house,2
C86,8,P07,house,1
C86,8,P08,house,1
C86,8,P09,house,1
